2,2.5878767320964062,12.81533816331295,9.7573899960100121,47.58808400431932,82.711117420719944,71.218865525605764
3,2.3710176518965969,12.755109371884382,9.8970468722426919,44.74442738700931,83.085818968517586,70.121569733104593
4,2.2808884826242202,12.748657272496876,9.9451519812049209,44.295038508339147,83.435801173786231,69.621689576225762
5,2.2974067980534052,12.78332337743119,9.9479784130042646,42.755121725170106,83.801233627473266,69.277154523889081
6,2.2392776465817374,12.965961539559407,10.078776608180487,43.144805839723844,84.00048203301337,69.015447949948594
7,2.4576032765676943,13.124380229553697,10.200303903147054,42.266574812955753,83.971578275811268,68.795933898870572
8,2.6872900380995768,13.203252332328692,10.380109619987577,43.40420543575231,83.910374092162655,68.644189124734808
9,2.7074411884442866,13.286652197657219,10.540261195967979,45.586778402344379,83.868122214232912,68.76486842811407
10,2.7929129770233914,13.407781916318338,10.71098143683375,48.290656076301516,84.054499916066476,68.920593583918432
11,2.9488268536560565,13.509704948819998,10.875389578357197,51.248223008691703,84.045702936553056,69.040728638196541
12,2.9948585164373673,13.651796536324216,11.069937159954073,51.862796003672898,83.834555218772493,69.107034992745511
13,2.9922218775742628,13.754219815558553,11.20276476709382,50.93325121313454,83.412602151440311,69.023269253402674
14,3.0835052331004431,13.896590896736294,11.388313775658215,50.087598392132286,82.989210470684426,69.090744473186419
15,3.1697672501281824,14.119634269407651,11.565769568006058,50.061084086362648,82.72365514925815,69.235487422261869
16,3.1830156855721037,14.279383466615819,11.733836685075396,51.125073747656572,82.530616265388872,69.507976870633811
17,3.2999599833676094,14.469376341038373,11.911805151757436,52.96901213890979,81.89101942290327,69.81711555920127
18,3.2984469909047318,14.598947456900717,12.055219056116112,53.638041347532372,81.630440912373203,70.115025487874945
19,4.2076745669292173,14.759443485338943,12.249864269079962,54.350989691582477,81.608794230143744,70.330014691088365
20,4.2489587264858377,14.882415800741073,12.434106759345978,56.077747887688822,81.217418789517382,70.462282751049173
21,4.1993201992633482,14.952015487387404,12.556392953856104,56.55060939065833,80.867652627019197,70.679177822180108
22,4.3680496724605504,15.047586318096647,12.710710397076083,57.831865468219945,81.176771144919257,70.816232476042941
23,4.4167364379867244,15.093538767127821,12.862607619516963,59.12993800400929,81.309639064072357,70.981838618511617
24,4.4730376530998477,15.174983447433293,13.027892132091031,59.469614302532506,81.291708638329496,71.12082807656563
25,4.5470024277391969,15.261404041962027,13.196309524990406,59.449887870784622,81.193757370543182,71.250869863831426
26,4.6148988471327499,15.340614944454659,13.370910898913397,58.77830021147868,81.037513488403107,71.440391364886679
27,4.7266538702004466,15.436525863189333,13.548714804971372,57.944701997533983,80.854820999151215,71.46125639460287
28,4.8199305157727315,15.524560630725178,13.739057990249307,57.376179941297302,80.542303920334078,71.417459164667036
29,4.9718804200534032,15.667512094998061,13.941688863055617,56.386792361362623,80.409493297516946,71.451476744729902
30,5.0950553070061808,15.822262996239017,14.099045068853355,55.792609457667901,79.999002669945554,71.508626359902877
